0,-0.7312891,5.100907,3.473165,43.97733,144.86,2.372863E-06,50.84498
1,-2.668,1.556,2.11,43.97733,144.86,1.186432E-06,89.47857
2,-2.668,1.556,2.11,43.97733,144.86,1.186432E-06,89.47857
3,-2.668,4.556,-2.11,100.18904,144.86,174.21178,60
4,-2.668,1.556,2.11,43.97733,144.86,2.372863E-06,69.32175






